Order_ID,Order_Date,Ship_Date,Year,Month,Quarter,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Delivery_Days,Profit_Margin,Payment_Mode,Ship_Mode
ORD00131,2023-04-16,2023-04-22,2023,April,Q2,CUST9453,Priya,Corporate,India,Karnataka,Bengaluru,South,Office Supplies,Marker,Marker,6227.07,6,20,1846.44,6,29.65,Cash,Second Class
ORD00132,2023-08-16,2023-08-23,2023,August,Q3,CUST8392,Nisha,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Pen,Pen,1572.82,7,0,206.69,7,13.14,Debit Card,Standard Class
ORD00133,2023-08-18,2023-08-19,2023,August,Q3,CUST6222,Priya,Home Office,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,8798.26,2,10,1841.2,1,20.93,Credit Card,Second Class
ORD00134,2024-04-04,2024-04-09,2024,April,Q2,CUST1087,Neha,Consumer,India,Maharashtra,Mumbai,West,Technology,Mouse,Mouse,7030.75,3,15,1377.11,5,19.59,Credit Card,Second Class
ORD00135,2023-09-01,2023-09-04,2023,September,Q3,CUST2997,Amit,Consumer,India,Maharashtra,Nagpur,West,Office Supplies,Marker,Marker,3723.01,2,10,196.42,3,5.28,Debit Card,Same Day
ORD00136,2023-09-05,2023-09-11,2023,September,Q3,CUST3353,Anjali,Corporate,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,8131.74,9,20,1899.08,6,23.35,Cash,First Class
ORD00137,2024-01-05,2024-01-06,2024,January,Q1,CUST9619,Shweta,Home Office,India,Maharashtra,Nagpur,West,Technology,Printer,Printer,8697.31,2,20,2345.09,1,26.96,Net Banking,Standard Class
ORD00138,2023-01-17,2023-01-20,2023,January,Q1,CUST2107,Nisha,Consumer,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,5211.16,6,10,654.16,3,12.55,Cash,First Class
ORD00139,2024-12-13,2024-12-17,2024,December,Q4,CUST3987,Ankit,Consumer,India,Maharashtra,Mumbai,West,Technology,Keyboard,Keyboard,8023.29,3,15,1424.03,4,17.75,Debit Card,Standard Class
ORD00140,2023-11-14,2023-11-19,2023,November,Q4,CUST7525,Shweta,Corporate,India,Karnataka,Bengaluru,South,Furniture,Table,Table,7079.28,1,10,1617.81,5,22.85,Credit Card,Standard Class
ORD00141,2023-10-07,2023-10-08,2023,October,Q4,CUST7030,Ritika,Corporate,India,Madhya Pradesh,Indore,Central,Technology,Keyboard,Keyboard,8922.05,1,10,609.36,1,6.83,Debit Card,Same Day
ORD00142,2023-10-01,2023-10-08,2023,October,Q4,CUST2354,Ritika,Consumer,India,Karnataka,Bengaluru,South,Technology,Mouse,Mouse,3880.71,6,20,-66.38,7,-1.71,Debit Card,Second Class
ORD00143,2024-11-07,2024-11-10,2024,November,Q4,CUST6022,Arjun,Home Office,India,Gujarat,Surat,West,Technology,Laptop,Laptop,5867.15,2,10,-219.55,3,-3.74,Debit Card,Second Class
ORD00144,2024-09-21,2024-09-25,2024,September,Q3,CUST5499,Amit,Consumer,India,Madhya Pradesh,Bhopal,Central,Technology,Mouse,Mouse,4762.86,1,10,666.45,4,13.99,Debit Card,First Class
ORD00145,2023-02-05,2023-02-07,2023,February,Q1,CUST2102,Pooja,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,3008.1,10,15,471.64,2,15.68,Credit Card,First Class
ORD00146,2024-01-16,2024-01-20,2024,January,Q1,CUST2260,Akash,Consumer,India,Bihar,Patna,East,Office Supplies,Pen,Pen,498.9,8,10,-18.42,4,-3.69,Net Banking,First Class
ORD00147,2023-01-27,2023-02-02,2023,January,Q1,CUST4049,Riya,Home Office,India,Bihar,Darbhanga,East,Office Supplies,Paper,Paper,8261.49,4,0,628.42,6,7.61,Debit Card,Standard Class
ORD00148,2023-10-20,2023-10-26,2023,October,Q4,CUST9048,Sneha,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Marker,Marker,1445.19,4,20,191.9,6,13.28,UPI,Standard Class
ORD00149,2024-11-14,2024-11-17,2024,November,Q4,CUST2064,Shweta,Home Office,India,Bihar,Patna,East,Office Supplies,Marker,Marker,7745.94,2,10,197.81,3,2.55,Credit Card,First Class
ORD00150,2023-08-18,2023-08-19,2023,August,Q3,CUST4293,Ankit,Consumer,India,Maharashtra,Nagpur,West,Office Supplies,Pen,Pen,6304.33,6,20,-126.9,1,-2.01,Debit Card,Standard Class
ORD00151,2023-03-09,2023-03-12,2023,March,Q1,CUST7524,Riya,Home Office,India,Karnataka,Mysuru,South,Technology,Printer,Printer,706.48,10,0,96.06,3,13.6,Debit Card,Same Day
ORD00152,2024-04-22,2024-04-28,2024,April,Q2,CUST9477,Nisha,Consumer,India,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,5498.22,2,15,951.74,6,17.31,Net Banking,Second Class
ORD00153,2023-06-06,2023-06-09,2023,June,Q2,CUST3698,Rohan,Corporate,India,Maharashtra,Pune,West,Office Supplies,Notebook,Notebook,7315.7,2,20,2132.88,3,29.15,UPI,First Class
ORD00154,2023-10-09,2023-10-11,2023,October,Q4,CUST5962,Simran,Home Office,India,Gujarat,Surat,West,Furniture,Sofa,Sofa,5259.74,4,20,331.55,2,6.3,Cash,Second Class
ORD00155,2023-01-30,2023-01-31,2023,January,Q1,CUST1745,Akash,Corporate,India,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,7992.82,10,0,358.01,1,4.48,UPI,Same Day
ORD00156,2023-09-08,2023-09-15,2023,September,Q3,CUST7654,Anjali,Corporate,India,Gujarat,Ahmedabad,West,Technology,Keyboard,Keyboard,4501.92,5,15,-101.47,7,-2.25,Cash,Standard Class
ORD00157,2023-12-15,2023-12-20,2023,December,Q4,CUST3354,Vikas,Home Office,India,Maharashtra,Pune,West,Technology,Mouse,Mouse,448.44,8,5,128.67,5,28.69,Credit Card,First Class
ORD00158,2024-04-22,2024-04-23,2024,April,Q2,CUST5383,Arjun,Consumer,India,Bihar,Patna,East,Technology,Laptop,Laptop,8392.61,6,5,1624.73,1,19.36,UPI,Standard Class
ORD00159,2023-12-02,2023-12-07,2023,December,Q4,CUST6124,Sneha,Consumer,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,4207.74,4,5,44.83,5,1.07,Debit Card,Same Day
ORD00160,2024-06-01,2024-06-05,2024,June,Q2,CUST4945,Sneha,Home Office,India,Bihar,Darbhanga,East,Technology,Laptop,Laptop,1733.08,2,15,65.14,4,3.76,Credit Card,Standard Class
ORD00161,2023-01-09,2023-01-16,2023,January,Q1,CUST2762,Ritika,Consumer,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,5582.42,5,20,1117.09,7,20.01,Credit Card,First Class
ORD00162,2024-07-29,2024-07-31,2024,July,Q3,CUST6940,Shweta,Corporate,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,6669.93,1,20,320.0,2,4.8,Cash,Same Day
ORD00163,2023-05-02,2023-05-04,2023,May,Q2,CUST2585,Saurabh,Corporate,India,Gujarat,Surat,West,Office Supplies,Paper,Paper,9557.68,10,20,1990.52,2,20.83,Credit Card,First Class
ORD00164,2023-02-16,2023-02-17,2023,February,Q1,CUST3246,Vikas,Corporate,India,Maharashtra,Mumbai,West,Office Supplies,Marker,Marker,5632.67,9,0,924.33,1,16.41,Net Banking,Same Day
ORD00165,2023-11-23,2023-11-25,2023,November,Q4,CUST7439,Simran,Home Office,India,Maharashtra,Nagpur,West,Office Supplies,Pen,Pen,4312.08,6,20,158.28,2,3.67,Credit Card,First Class
ORD00166,2024-01-13,2024-01-16,2024,January,Q1,CUST2796,Ritika,Home Office,India,Gujarat,Surat,West,Office Supplies,Paper,Paper,3688.53,8,0,793.94,3,21.52,Credit Card,Standard Class
ORD00167,2024-05-06,2024-05-08,2024,May,Q2,CUST9590,Simran,Corporate,India,Gujarat,Surat,West,Technology,Printer,Printer,341.06,1,20,-3.2,2,-0.94,UPI,Second Class
ORD00168,2024-03-04,2024-03-06,2024,March,Q1,CUST7766,Sneha,Corporate,India,Delhi,New Delhi,North,Furniture,Chair,Chair,650.83,8,10,-23.26,2,-3.57,Net Banking,Same Day
ORD00169,2024-07-28,2024-07-31,2024,July,Q3,CUST8838,Deepak,Corporate,India,Madhya Pradesh,Indore,Central,Office Supplies,Pen,Pen,8583.51,9,5,1684.77,3,19.63,Credit Card,Second Class
ORD00170,2024-05-10,2024-05-12,2024,May,Q2,CUST5039,Karan,Home Office,India,Bihar,Darbhanga,East,Office Supplies,Paper,Paper,4846.9,5,20,-76.38,2,-1.58,Credit Card,Second Class
ORD00171,2024-05-06,2024-05-09,2024,May,Q2,CUST5481,Anjali,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Pen,Pen,5017.84,8,10,580.64,3,11.57,Net Banking,Same Day
ORD00172,2023-03-22,2023-03-25,2023,March,Q1,CUST8248,Karan,Home Office,India,Bihar,Darbhanga,East,Furniture,Sofa,Sofa,1897.38,1,10,193.24,3,10.18,Debit Card,Second Class
ORD00173,2024-09-22,2024-09-28,2024,September,Q3,CUST4921,Pooja,Consumer,India,Maharashtra,Nagpur,West,Technology,Keyboard,Keyboard,4105.35,3,0,679.63,6,16.55,Net Banking,Second Class
ORD00174,2024-04-28,2024-04-29,2024,April,Q2,CUST3253,Rahul,Home Office,India,Madhya Pradesh,Indore,Central,Furniture,Chair,Chair,6423.92,7,10,-219.34,1,-3.41,UPI,Same Day
ORD00175,2023-10-20,2023-10-26,2023,October,Q4,CUST1970,Neha,Home Office,India,Madhya Pradesh,Bhopal,Central,Technology,Printer,Printer,3871.2,5,10,654.43,6,16.91,Net Banking,Second Class
ORD00176,2024-02-11,2024-02-18,2024,February,Q1,CUST9117,Rohan,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Bookcase,Bookcase,5130.74,3,0,1281.51,7,24.98,Credit Card,Standard Class
ORD00177,2024-04-10,2024-04-16,2024,April,Q2,CUST9902,Deepak,Corporate,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,6655.2,6,10,46.77,6,0.7,UPI,Same Day
ORD00178,2024-10-25,2024-10-28,2024,October,Q4,CUST4051,Rahul,Home Office,India,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,891.57,3,15,155.89,3,17.48,Credit Card,First Class
ORD00179,2023-12-02,2023-12-03,2023,December,Q4,CUST7568,Priya,Consumer,India,Gujarat,Ahmedabad,West,Furniture,Bookcase,Bookcase,459.81,7,20,71.28,1,15.5,UPI,Same Day
ORD00180,2024-04-02,2024-04-09,2024,April,Q2,CUST5375,Vikas,Corporate,India,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,9414.26,7,5,1425.47,7,15.14,Net Banking,Standard Class
ORD00181,2024-04-21,2024-04-24,2024,April,Q2,CUST3617,Saurabh,Home Office,India,Karnataka,Mysuru,South,Office Supplies,Pen,Pen,4004.07,1,0,701.32,3,17.52,Net Banking,First Class
ORD00182,2023-08-15,2023-08-17,2023,August,Q3,CUST3189,Riya,Consumer,India,Madhya Pradesh,Indore,Central,Office Supplies,Paper,Paper,4690.88,6,20,661.25,2,14.1,Debit Card,First Class
ORD00183,2023-03-25,2023-03-30,2023,March,Q1,CUST8320,Deepak,Home Office,India,Bihar,Darbhanga,East,Office Supplies,Pen,Pen,9426.36,4,20,802.52,5,8.51,Credit Card,Standard Class
ORD00184,2023-06-03,2023-06-05,2023,June,Q2,CUST6376,Deepak,Corporate,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,9619.67,10,20,2567.23,2,26.69,Cash,Second Class
ORD00185,2023-05-16,2023-05-21,2023,May,Q2,CUST7807,Arjun,Home Office,India,Madhya Pradesh,Bhopal,Central,Furniture,Bookcase,Bookcase,2118.75,1,15,-54.5,5,-2.57,Cash,Same Day
ORD00186,2023-01-04,2023-01-10,2023,January,Q1,CUST4571,Akash,Consumer,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Notebook,Notebook,1187.62,7,10,-51.81,6,-4.36,Cash,Same Day
ORD00187,2023-02-02,2023-02-05,2023,February,Q1,CUST7699,Rohan,Consumer,India,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,1125.54,2,15,212.79,3,18.91,Debit Card,First Class
ORD00188,2023-05-17,2023-05-23,2023,May,Q2,CUST6698,Priya,Consumer,India,Bihar,Darbhanga,East,Technology,Mouse,Mouse,897.65,2,20,55.33,6,6.16,Net Banking,Same Day
ORD00189,2023-11-02,2023-11-06,2023,November,Q4,CUST9921,Ritika,Home Office,India,Gujarat,Ahmedabad,West,Office Supplies,Pen,Pen,8479.78,1,0,-354.92,4,-4.19,Debit Card,Second Class
ORD00190,2023-04-26,2023-04-27,2023,April,Q2,CUST7869,Simran,Consumer,India,Maharashtra,Pune,West,Technology,Printer,Printer,8181.79,5,5,398.04,1,4.86,UPI,Second Class
ORD00191,2024-11-19,2024-11-25,2024,November,Q4,CUST1798,Pooja,Home Office,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,1358.02,8,20,263.26,6,19.39,Cash,Same Day
ORD00192,2024-05-30,2024-06-02,2024,May,Q2,CUST4837,Akash,Corporate,India,Bihar,Patna,East,Office Supplies,Pen,Pen,6363.64,1,5,1636.19,3,25.71,Net Banking,First Class
ORD00193,2023-10-09,2023-10-10,2023,October,Q4,CUST3870,Ritika,Home Office,India,Maharashtra,Pune,West,Furniture,Table,Table,7403.7,7,10,1711.87,1,23.12,Debit Card,Standard Class
ORD00194,2023-06-02,2023-06-05,2023,June,Q2,CUST7168,Rohan,Home Office,India,Karnataka,Mysuru,South,Office Supplies,Paper,Paper,2963.94,7,15,35.88,3,1.21,Debit Card,Second Class
ORD00195,2024-07-29,2024-08-02,2024,July,Q3,CUST7825,Shweta,Home Office,India,Maharashtra,Pune,West,Office Supplies,Pen,Pen,7556.02,8,0,1755.96,4,23.24,UPI,Same Day
ORD00196,2024-01-15,2024-01-16,2024,January,Q1,CUST9776,Sneha,Consumer,India,Maharashtra,Pune,West,Furniture,Sofa,Sofa,9906.95,2,15,935.38,1,9.44,Credit Card,Same Day
ORD00197,2023-08-11,2023-08-15,2023,August,Q3,CUST4423,Vikas,Corporate,India,Madhya Pradesh,Indore,Central,Furniture,Table,Table,3845.78,10,20,852.78,4,22.17,Cash,Second Class
ORD00198,2024-12-21,2024-12-23,2024,December,Q4,CUST7499,Pooja,Home Office,India,Maharashtra,Nagpur,West,Furniture,Bookcase,Bookcase,3539.87,4,20,976.17,2,27.58,Credit Card,First Class
ORD00199,2024-01-04,2024-01-09,2024,January,Q1,CUST9148,Arjun,Consumer,India,Bihar,Darbhanga,East,Office Supplies,Paper,Paper,8612.44,5,10,862.52,5,10.01,Debit Card,First Class
ORD00200,2023-08-15,2023-08-21,2023,August,Q3,CUST3391,Rahul,Corporate,India,Maharashtra,Pune,West,Technology,Mouse,Mouse,7558.54,1,20,1618.21,6,21.41,Net Banking,Same Day
ORD00201,2024-08-06,2024-08-13,2024,August,Q3,CUST5027,Riya,Home Office,India,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,1210.61,4,15,321.89,7,26.59,Credit Card,First Class
ORD00202,2023-05-24,2023-05-30,2023,May,Q2,CUST9955,Riya,Consumer,India,Bihar,Darbhanga,East,Technology,Printer,Printer,5151.47,6,5,1232.54,6,23.93,Net Banking,Standard Class
ORD00203,2023-05-21,2023-05-28,2023,May,Q2,CUST4792,Neha,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,3336.49,1,15,878.94,7,26.34,UPI,Standard Class
ORD00204,2024-10-15,2024-10-21,2024,October,Q4,CUST8917,Riya,Consumer,India,Maharashtra,Nagpur,West,Technology,Keyboard,Keyboard,4014.18,1,20,-185.48,6,-4.62,Cash,Same Day
ORD00205,2023-01-18,2023-01-23,2023,January,Q1,CUST8055,Rohan,Consumer,India,Delhi,New Delhi,North,Office Supplies,Paper,Paper,9072.74,9,10,-163.76,5,-1.8,Cash,Second Class
ORD00206,2024-02-11,2024-02-12,2024,February,Q1,CUST7113,Saurabh,Corporate,India,Maharashtra,Mumbai,West,Office Supplies,Paper,Paper,3329.27,6,10,940.59,1,28.25,Net Banking,Second Class
ORD00207,2024-02-20,2024-02-24,2024,February,Q1,CUST7180,Shweta,Corporate,India,Madhya Pradesh,Indore,Central,Technology,Laptop,Laptop,9515.95,1,0,1434.08,4,15.07,Cash,Standard Class
ORD00208,2024-08-02,2024-08-09,2024,August,Q3,CUST2563,Deepak,Consumer,India,Madhya Pradesh,Indore,Central,Furniture,Bookcase,Bookcase,6392.0,7,10,683.66,7,10.7,UPI,Second Class
ORD00209,2024-07-10,2024-07-15,2024,July,Q3,CUST1540,Rohan,Corporate,India,Madhya Pradesh,Bhopal,Central,Technology,Laptop,Laptop,3073.47,2,10,199.88,5,6.5,Cash,Second Class
ORD00210,2023-06-16,2023-06-21,2023,June,Q2,CUST4940,Akash,Corporate,India,Gujarat,Ahmedabad,West,Office Supplies,Marker,Marker,6790.68,2,10,1448.66,5,21.33,Net Banking,First Class
ORD00211,2023-02-24,2023-02-25,2023,February,Q1,CUST8162,Pooja,Consumer,India,Bihar,Patna,East,Office Supplies,Notebook,Notebook,7957.47,9,10,1801.3,1,22.64,Credit Card,Same Day
ORD00212,2023-08-22,2023-08-25,2023,August,Q3,CUST7151,Ritika,Consumer,India,Karnataka,Bengaluru,South,Office Supplies,Paper,Paper,1093.82,8,15,134.59,3,12.3,Net Banking,Same Day
ORD00213,2023-06-07,2023-06-11,2023,June,Q2,CUST3528,Saurabh,Corporate,India,Delhi,New Delhi,North,Furniture,Chair,Chair,764.08,2,10,108.76,4,14.23,Credit Card,Standard Class
ORD00214,2023-04-15,2023-04-17,2023,April,Q2,CUST2431,Rohan,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,4527.0,6,10,1180.17,2,26.07,Debit Card,Same Day
ORD00215,2024-09-03,2024-09-08,2024,September,Q3,CUST6316,Saurabh,Consumer,India,Delhi,New Delhi,North,Furniture,Sofa,Sofa,3638.97,9,0,-32.85,5,-0.9,Credit Card,Same Day
ORD00216,2023-06-23,2023-06-29,2023,June,Q2,CUST7238,Rohan,Consumer,India,Bihar,Patna,East,Office Supplies,Pen,Pen,1601.32,10,20,346.73,6,21.65,Credit Card,First Class
ORD00217,2023-10-10,2023-10-14,2023,October,Q4,CUST5912,Riya,Consumer,India,Karnataka,Mysuru,South,Furniture,Chair,Chair,6258.54,3,15,-91.42,4,-1.46,Credit Card,First Class
ORD00218,2023-07-20,2023-07-24,2023,July,Q3,CUST2753,Ankit,Corporate,India,Maharashtra,Nagpur,West,Office Supplies,Marker,Marker,1024.25,10,20,200.08,4,19.53,Cash,Same Day
ORD00219,2024-10-28,2024-11-02,2024,October,Q4,CUST3231,Anjali,Corporate,India,Karnataka,Mysuru,South,Technology,Mouse,Mouse,913.08,6,15,216.99,5,23.76,Net Banking,Second Class
ORD00220,2024-12-12,2024-12-18,2024,December,Q4,CUST9045,Akash,Consumer,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,7121.17,6,10,-153.3,6,-2.15,Credit Card,Same Day
ORD00221,2024-08-29,2024-09-03,2024,August,Q3,CUST3948,Shweta,Consumer,India,Karnataka,Mysuru,South,Technology,Laptop,Laptop,1031.41,10,5,304.6,5,29.53,Debit Card,Second Class
ORD00222,2023-05-23,2023-05-29,2023,May,Q2,CUST5962,Pooja,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Notebook,Notebook,3867.85,7,15,308.36,6,7.97,UPI,Same Day
ORD00223,2024-07-01,2024-07-06,2024,July,Q3,CUST7854,Shweta,Consumer,India,Bihar,Patna,East,Technology,Mouse,Mouse,8165.44,10,15,2298.87,5,28.15,Credit Card,Standard Class
ORD00224,2023-02-15,2023-02-20,2023,February,Q1,CUST7548,Vikas,Corporate,India,Delhi,New Delhi,North,Office Supplies,Paper,Paper,9862.81,3,20,2107.51,5,21.37,Cash,Standard Class
ORD00225,2024-02-05,2024-02-09,2024,February,Q1,CUST9200,Ankit,Corporate,India,Delhi,New Delhi,North,Furniture,Table,Table,3887.34,8,10,-80.76,4,-2.08,Cash,Same Day
ORD00226,2023-12-23,2023-12-26,2023,December,Q4,CUST6621,Arjun,Consumer,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,7816.04,2,5,1136.78,3,14.54,Net Banking,Same Day
ORD00227,2023-03-10,2023-03-13,2023,March,Q1,CUST1733,Priya,Consumer,India,Karnataka,Mysuru,South,Furniture,Bookcase,Bookcase,4357.38,8,10,1164.4,3,26.72,Credit Card,Standard Class
ORD00228,2024-07-19,2024-07-21,2024,July,Q3,CUST6423,Shweta,Corporate,India,Madhya Pradesh,Indore,Central,Office Supplies,Pen,Pen,1289.74,9,5,157.89,2,12.24,Debit Card,Second Class
ORD00229,2024-09-20,2024-09-22,2024,September,Q3,CUST8366,Akash,Corporate,India,Bihar,Patna,East,Furniture,Bookcase,Bookcase,311.27,7,0,35.49,2,11.4,Debit Card,Standard Class
ORD00230,2023-04-15,2023-04-22,2023,April,Q2,CUST9797,Rohan,Corporate,India,Madhya Pradesh,Indore,Central,Furniture,Sofa,Sofa,751.77,2,20,-6.33,7,-0.84,Credit Card,Second Class
ORD00231,2024-09-03,2024-09-07,2024,September,Q3,CUST7432,Akash,Consumer,India,Bihar,Patna,East,Technology,Mouse,Mouse,1351.76,9,10,239.56,4,17.72,Credit Card,First Class
ORD00232,2023-03-28,2023-04-03,2023,March,Q1,CUST3195,Vikas,Consumer,India,Bihar,Patna,East,Office Supplies,Paper,Paper,7511.24,10,20,1158.08,6,15.42,UPI,First Class
ORD00233,2024-03-04,2024-03-09,2024,March,Q1,CUST3259,Akash,Corporate,India,Delhi,New Delhi,North,Technology,Printer,Printer,9629.29,9,15,781.94,5,8.12,Debit Card,Second Class
ORD00234,2023-05-24,2023-05-26,2023,May,Q2,CUST6155,Arjun,Home Office,India,Bihar,Patna,East,Office Supplies,Pen,Pen,2999.98,8,10,762.02,2,25.4,Cash,First Class
ORD00235,2024-06-01,2024-06-07,2024,June,Q2,CUST9110,Ritika,Home Office,India,Delhi,New Delhi,North,Furniture,Table,Table,2391.24,7,20,686.59,6,28.71,Debit Card,Same Day
ORD00236,2023-02-01,2023-02-08,2023,February,Q1,CUST4614,Anjali,Consumer,India,Madhya Pradesh,Bhopal,Central,Technology,Printer,Printer,319.11,2,20,92.37,7,28.95,Credit Card,Second Class
ORD00237,2024-07-16,2024-07-21,2024,July,Q3,CUST2855,Akash,Consumer,India,Gujarat,Surat,West,Furniture,Bookcase,Bookcase,622.97,10,15,163.16,5,26.19,Credit Card,First Class
ORD00238,2024-03-11,2024-03-12,2024,March,Q1,CUST5056,Anjali,Consumer,India,Gujarat,Ahmedabad,West,Office Supplies,Marker,Marker,5371.47,9,5,1598.21,1,29.75,Debit Card,First Class
ORD00239,2024-08-25,2024-08-31,2024,August,Q3,CUST6745,Simran,Home Office,India,Karnataka,Bengaluru,South,Technology,Laptop,Laptop,923.21,4,5,132.8,6,14.38,Debit Card,Second Class
ORD00240,2023-12-26,2023-12-31,2023,December,Q4,CUST5606,Simran,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,9699.16,1,20,1290.81,5,13.31,UPI,First Class
ORD00241,2023-05-19,2023-05-26,2023,May,Q2,CUST7744,Amit,Corporate,India,Madhya Pradesh,Bhopal,Central,Technology,Keyboard,Keyboard,6368.11,9,0,1232.31,7,19.35,UPI,Second Class
ORD00242,2024-05-16,2024-05-18,2024,May,Q2,CUST5403,Ritika,Corporate,India,Maharashtra,Mumbai,West,Office Supplies,Paper,Paper,4654.5,4,15,789.61,2,16.96,Debit Card,Standard Class
ORD00243,2024-05-14,2024-05-17,2024,May,Q2,CUST1041,Neha,Home Office,India,Madhya Pradesh,Indore,Central,Technology,Keyboard,Keyboard,5926.28,6,15,1572.87,3,26.54,Debit Card,First Class
ORD00244,2023-10-02,2023-10-05,2023,October,Q4,CUST5647,Vikas,Home Office,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,645.37,4,15,31.2,3,4.83,Net Banking,Second Class
ORD00245,2024-10-03,2024-10-10,2024,October,Q4,CUST8530,Rahul,Consumer,India,Gujarat,Surat,West,Technology,Laptop,Laptop,9514.03,1,0,2488.8,7,26.16,UPI,Same Day
ORD00246,2023-06-12,2023-06-19,2023,June,Q2,CUST5490,Neha,Home Office,India,Bihar,Patna,East,Technology,Printer,Printer,4665.44,3,10,779.34,7,16.7,Credit Card,First Class
ORD00247,2024-10-02,2024-10-05,2024,October,Q4,CUST4837,Ritika,Home Office,India,Delhi,New Delhi,North,Office Supplies,Pen,Pen,2918.34,1,15,46.23,3,1.58,Cash,Standard Class
ORD00248,2023-08-20,2023-08-25,2023,August,Q3,CUST8292,Rahul,Consumer,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,4744.24,3,20,349.52,5,7.37,Credit Card,Standard Class
ORD00249,2023-04-02,2023-04-08,2023,April,Q2,CUST2679,Priya,Corporate,India,Bihar,Patna,East,Technology,Laptop,Laptop,5919.83,4,15,-134.93,6,-2.28,Credit Card,First Class
ORD00250,2024-07-30,2024-07-31,2024,July,Q3,CUST3689,Arjun,Corporate,India,Maharashtra,Pune,West,Furniture,Table,Table,9749.07,2,20,2877.67,1,29.52,UPI,Second Class
ORD00251,2023-05-07,2023-05-12,2023,May,Q2,CUST7292,Nisha,Corporate,India,Bihar,Darbhanga,East,Furniture,Chair,Chair,7041.98,2,5,969.21,5,13.76,Credit Card,Second Class
ORD00252,2024-09-07,2024-09-12,2024,September,Q3,CUST5669,Rahul,Home Office,India,Maharashtra,Pune,West,Office Supplies,Notebook,Notebook,3233.37,4,20,759.29,5,23.48,Credit Card,Second Class
ORD00253,2023-09-03,2023-09-07,2023,September,Q3,CUST7323,Priya,Consumer,India,Gujarat,Ahmedabad,West,Office Supplies,Marker,Marker,6910.37,5,0,47.79,4,0.69,Debit Card,Standard Class
ORD00254,2024-08-05,2024-08-09,2024,August,Q3,CUST6987,Shweta,Home Office,India,Gujarat,Ahmedabad,West,Technology,Keyboard,Keyboard,9127.09,3,15,2171.23,4,23.79,UPI,Same Day
ORD00255,2023-08-09,2023-08-10,2023,August,Q3,CUST1991,Saurabh,Home Office,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,9508.04,1,10,1939.66,1,20.4,Credit Card,Same Day
